# APED resonance line list
#  Input directory: /data/soft3/atomdb/v1.3.1
#  Ran on Sat, 20 Mar 2004 13:03:05 +0000

# H I
# /data/soft3/atomdb/v1.3.1/APED/h/h_1/LA_nst_001.fits
5.207961e-02 2.380690e+02 3.346951e-21
5.208004e-02 2.380670e+02 1.947895e-11

# N V
# /data/soft3/atomdb/v1.3.1/APED/n/n_5/LA_chi_001.fits
@ 7 5
9.976263e-03 1.242804e+03 7.780405e-02
1.000834e-02 1.238821e+03 1.555326e-01
5.923586e-02 2.093080e+02 7.815852e-02
5.924549e-02 2.092740e+02 1.562663e-01
7.626867e-02 1.625640e+02 2.230565e-02
7.627242e-02 1.625560e+02 4.460690e-02

# N VI
# /data/soft3/atomdb/v1.3.1/APED/n/n_6/LA_int_003.fits
@ 7 6
4.197959e-01 2.953469e+01 1.000423e-10
4.262963e-01 2.908432e+01 5.326290e-05
4.263324e-01 2.908186e+01 6.529941e-08
4.264186e-01 2.907598e+01 1.070224e-07
4.306998e-01 2.878697e+01 6.721185e-01
4.979733e-01 2.489800e+01 1.431222e-01
5.215826e-01 2.377100e+01 5.438606e-02
5.326520e-01 2.327700e+01 2.639938e-02

# N VII
# /data/soft3/atomdb/v1.3.1/APED/n/n_7/LA_int_004.fits
@ 7 7
5.002515e-01 2.478461e+01 1.360973e-01
5.002571e-01 2.478433e+01 5.940584e-10
5.003606e-01 2.477921e+01 2.724808e-01
5.929308e-01 2.091060e+01 2.586120e-02
5.929632e-01 2.090946e+01 5.178597e-02
6.253642e-01 1.982611e+01 9.479341e-03
6.253778e-01 1.982568e+01 1.898249e-02
6.403743e-01 1.936139e+01 4.557516e-03
6.403813e-01 1.936118e+01 9.130535e-03

# O II
# /data/soft3/atomdb/v1.3.1/APED/o/o_2/LA_chi_001.fits
@ 8 2
3.324114e-03 3.729878e+03 5.255904e-13
3.326591e-03 3.727101e+03 1.457800e-13
5.017438e-03 2.471090e+03 2.105536e-11
5.017683e-03 2.470969e+03 2.617931e-11
1.485804e-02 8.344670e+02 2.067003e-01
1.487827e-02 8.333320e+02 1.374256e-01
1.488849e-02 8.327600e+02 6.861852e-02

# O III
# /data/soft3/atomdb/v1.3.1/APED/o/o_3/LA_chi_001.fits
@ 8 3
1.405479e-05 8.821576e+05 9.450071e-09
2.513304e-03 4.933164e+03 1.322564e-13
1.488552e-02 8.329260e+02 1.285550e-01
1.765339e-02 7.023320e+02 1.761507e-01
2.443587e-02 5.073910e+02 2.246292e-01
3.315073e-02 3.740050e+02 7.738181e-02
3.385794e-02 3.661930e+02 2.786384e-05
3.645192e-02 3.401340e+02 2.584307e-06
3.725030e-02 3.328440e+02 1.013139e-06
4.057154e-02 3.055970e+02 5.418347e-01
4.086344e-02 3.034140e+02 1.391200e-01
4.125956e-02 3.005010e+02 1.636726e-04

# O IV
# /data/soft3/atomdb/v1.3.1/APED/o/o_4/LA_chi_001.fits
@ 8 4
4.784596e-05 2.591345e+05 1.069135e-08
8.857491e-03 1.399780e+03 3.789369e-07
8.873651e-03 1.397231e+03 1.808767e-08
1.573998e-02 7.877100e+02 1.101393e-01
2.037903e-02 6.083970e+02 6.936522e-02
2.237697e-02 5.540760e+02 2.176995e-01
2.240718e-02 5.533290e+02 1.101630e-01
